region,region_code,age_band,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Redbridge,E09000026,Aged 16 - 64,157313.0,159419.0,161574.0,162426.0,164221.0,167141.0,170418.0,174187.0,177354.0,180014.0,184387.0,186477.0,189104.0,193204.0,196892.0,199273.0,200321.0,202709.0,205039.0,204999.0,203812.0,203911.0,207907.0,211439.0
Redbridge,E09000026,Aged 18 - 24,21717.0,21925.0,22107.0,22115.0,22077.0,22705.0,23393.0,24199.0,24750.0,25034.0,25950.0,25729.0,25650.0,25891.0,26004.0,26036.0,25737.0,25950.0,26561.0,26164.0,26327.0,27099.0,28257.0,29129.0
Redbridge,E09000026,Aged 65 and over,33502.0,33247.0,33077.0,32905.0,32754.0,32492.0,32259.0,32559.0,32876.0,33240.0,33573.0,34279.0,34868.0,35386.0,35792.0,36195.0,36659.0,37025.0,37621.0,37831.0,38165.0,39007.0,39683.0,40364.0
Redbridge,E09000026,All ages,241893.0,244273.0,247412.0,248774.0,251560.0,255590.0,259965.0,265452.0,270435.0,275088.0,281395.0,285437.0,289976.0,295837.0,301022.0,304369.0,305937.0,308841.0,311780.0,311750.0,310130.0,311629.0,316556.0,321231.0
Richmond upon Thames,E09000027,Aged 0 - 15,32494.0,32649.0,33096.0,33415.0,33967.0,34414.0,34667.0,34927.0,35546.0,36423.0,37108.0,38026.0,39013.0,39756.0,40037.0,40452.0,40672.0,40671.0,40677.0,40113.0,39256.0,39523.0,39452.0,38935.0
Richmond upon Thames,E09000027,Aged 16 - 59/64,114765.0,115828.0,117140.0,118886.0,120303.0,120734.0,119870.0,119494.0,119486.0,119864.0,119701.0,120382.0,121199.0,121884.0,121590.0,121926.0,121634.0,121249.0,121689.0,121319.0,119055.0,117985.0,118081.0,118356.0
Richmond upon Thames,E09000027,Aged 16 - 64,118197.0,119372.0,120852.0,122787.0,124334.0,124985.0,124554.0,124464.0,124611.0,125043.0,124919.0,125369.0,126009.0,126682.0,126412.0,126678.0,126462.0,126173.0,126718.0,126459.0,124408.0,123484.0,123824.0,124357.0
Richmond upon Thames,E09000027,Aged 18 - 24,12738.0,13108.0,13337.0,13564.0,13497.0,13439.0,13023.0,12663.0,12460.0,12627.0,12662.0,12358.0,12191.0,12309.0,12154.0,12095.0,12028.0,11631.0,11716.0,11744.0,11987.0,11822.0,11997.0,12000.0
Richmond upon Thames,E09000027,Aged 65 and over,23620.0,23420.0,23234.0,23110.0,23207.0,23121.0,23200.0,23536.0,24237.0,24838.0,25500.0,26539.0,27353.0,28054.0,28517.0,29163.0,29715.0,30275.0,30790.0,31225.0,31651.0,32288.0,32785.0,33386.0
Richmond upon Thames,E09000027,All ages,174311.0,175441.0,177182.0,179312.0,181508.0,182520.0,182421.0,182927.0,184394.0,186304.0,187527.0,189934.0,192375.0,194492.0,194966.0,196293.0,196849.0,197119.0,198185.0,197797.0,195315.0,195295.0,196061.0,196678.0
Southwark,E09000028,Aged 0 - 15,50663.0,50724.0,50657.0,50660.0,50662.0,51026.0,51668.0,52143.0,52614.0,52882.0,53366.0,54236.0,54715.0,54641.0,54942.0,55172.0,55066.0,55021.0,54387.0,53704.0,51146.0,50489.0,50024.0,49020.0
Southwark,E09000028,Aged 16 - 59/64,175192.0,175279.0,174948.0,177636.0,182773.0,188610.0,193258.0,197310.0,201183.0,203754.0,208267.0,211516.0,215460.0,217045.0,220767.0,222691.0,223045.0,225242.0,227162.0,226546.0,222800.0,224931.0,228203.0,229059.0
Southwark,E09000028,Aged 16 - 64,179676.0,179596.0,179180.0,181732.0,186780.0,192600.0,197487.0,201612.0,205639.0,208313.0,212927.0,216054.0,220084.0,221730.0,225515.0,227757.0,228447.0,230988.0,233205.0,232955.0,229596.0,232017.0,235778.0,237084.0
Southwark,E09000028,Aged 18 - 24,28827.0,28329.0,28009.0,29106.0,30017.0,31364.0,32702.0,32841.0,32647.0,32700.0,34057.0,34583.0,36080.0,35902.0,36449.0,35342.0,34858.0,34725.0,34228.0,32595.0,31973.0,33993.0,35523.0,36052.0
Southwark,E09000028,Aged 65 and over,26373.0,25949.0,25405.0,24865.0,24369.0,23927.0,23471.0,23218.0,22867.0,22582.0,22424.0,22788.0,23069.0,23314.0,23591.0,23791.0,24127.0,24483.0,24999.0,25396.0,26020.0,26821.0,27683.0,28682.0
Southwark,E09000028,All ages,256712.0,256269.0,255242.0,257257.0,261811.0,267553.0,272626.0,276973.0,281120.0,283777.0,288717.0,293078.0,297868.0,299685.0,304048.0,306720.0,307640.0,310492.0,312591.0,312055.0,306762.0,309327.0,313485.0,314786.0
Sutton,E09000029,Aged 0 - 15,37651.0,37331.0,37177.0,36662.0,36705.0,36702.0,36975.0,37205.0,37773.0,38032.0,38174.0,39083.0,39781.0,40457.0,41362.0,42046.0,42668.0,43223.0,43711.0,44141.0,43895.0,44486.0,44904.0,45184.0
Sutton,E09000029,Aged 16 - 59/64,113768.0,113938.0,113942.0,114361.0,115083.0,115883.0,116369.0,117415.0,118597.0,119132.0,120109.0,121311.0,122855.0,124191.0,125122.0,126072.0,126673.0,127146.0,128318.0,128779.0,128376.0,128113.0,129208.0,130435.0
Sutton,E09000029,Aged 16 - 64,117664.0,117824.0,117852.0,118359.0,119225.0,120236.0,121240.0,122555.0,123871.0,124411.0,125407.0,126205.0,127574.0,128937.0,129888.0,130894.0,131591.0,132206.0,133465.0,134159.0,133855.0,133688.0,134999.0,136451.0
Sutton,E09000029,Aged 18 - 24,13953.0,13703.0,13674.0,13613.0,13704.0,14133.0,14368.0,14489.0,14687.0,14668.0,14725.0,14882.0,14814.0,14876.0,14697.0,14610.0,14190.0,14007.0,14046.0,13680.0,13922.0,13619.0,13501.0,13674.0
Sutton,E09000029,Aged 65 and over,26146.0,26110.0,26238.0,26073.0,26173.0,25944.0,25959.0,26100.0,26523.0,26878.0,27542.0,28694.0,29323.0,29750.0,29958.0,30359.0,30565.0,30857.0,31340.0,31621.0,31867.0,32195.0,32433.0,32890.0
Sutton,E09000029,All ages,181461.0,181265.0,181267.0,181094.0,182103.0,182882.0,184174.0,185860.0,188167.0,189321.0,191123.0,193982.0,196678.0,199144.0,201208.0,203299.0,204824.0,206286.0,208516.0,209921.0,209617.0,210369.0,212336.0,214525.0
Tower Hamlets,E09000030,Aged 0 - 15,44812.0,45538.0,45906.0,45934.0,45798.0,46247.0,46407.0,46826.0,48176.0,49671.0,50367.0,51982.0,53629.0,54552.0,55218.0,56104.0,56956.0,57773.0,57770.0,57786.0,57670.0,57795.0,56635.0,56085.0
Tower Hamlets,E09000030,Aged 16 - 59/64,134835.0,140403.0,141990.0,144945.0,147751.0,152808.0,159847.0,166348.0,173714.0,180218.0,186977.0,190936.0,197359.0,203025.0,207887.0,213138.0,216384.0,221717.0,226447.0,227872.0,233409.0,244467.0,249090.0,251601.0
Tower Hamlets,E09000030,Aged 16 - 64,137912.0,143377.0,144904.0,147761.0,150390.0,155352.0,162420.0,168988.0,176479.0,183170.0,190038.0,194154.0,200696.0,206492.0,211376.0,216728.0,220014.0,225451.0,230225.0,231760.0,237422.0,248639.0,253521.0,256242.0
Tower Hamlets,E09000030,Aged 18 - 24,26687.0,27548.0,27714.0,28830.0,29689.0,31077.0,33263.0,34764.0,36166.0,37038.0,36984.0,36530.0,37410.0,38400.0,39482.0,40437.0,40664.0,41036.0,40927.0,38951.0,40242.0,44383.0,45607.0,46385.0
Tower Hamlets,E09000030,Aged 65 and over,18366.0,18116.0,17841.0,17459.0,17194.0,16801.0,16424.0,16079.0,15840.0,15679.0,15607.0,15800.0,15969.0,16016.0,16080.0,16179.0,16556.0,16826.0,17071.0,17234.0,17623.0,18447.0,18987.0,19559.0
Tower Hamlets,E09000030,All ages,201090.0,207031.0,208651.0,211154.0,213382.0,218400.0,225251.0,231893.0,240495.0,248520.0,256012.0,261936.0,270294.0,277060.0,282674.0,289011.0,293526.0,300050.0,305066.0,306780.0,312715.0,324881.0,329143.0,331886.0
Waltham Forest,E09000031,Aged 0 - 15,46774.0,46974.0,47289.0,47997.0,48620.0,49530.0,50649.0,51907.0,53254.0,54472.0,55389.0,56514.0,57453.0,57599.0,58103.0,58772.0,59024.0,58820.0,58259.0,57435.0,56245.0,56055.0,56320.0,56077.0
Waltham Forest,E09000031,Aged 16 - 59/64,145521.0,147283.0,147463.0,147710.0,148986.0,152163.0,155824.0,160762.0,165125.0,169387.0,173578.0,175766.0,178731.0,180894.0,184157.0,185682.0,186288.0,187738.0,188890.0,187733.0,187048.0,184225.0,185975.0,186646.0
Waltham Forest,E09000031,Aged 16 - 64,149726.0,151416.0,151686.0,151962.0,153231.0,156561.0,160403.0,165399.0,169890.0,174281.0,178583.0,180773.0,183839.0,186105.0,189500.0,191132.0,191780.0,193337.0,194749.0,193810.0,193305.0,190725.0,192749.0,193593.0
Waltham Forest,E09000031,Aged 18 - 24,21758.0,21950.0,21964.0,22385.0,22380.0,23336.0,24323.0,25451.0,25834.0,25926.0,26551.0,26363.0,26476.0,26398.0,26406.0,25509.0,24538.0,24032.0,23507.0,21852.0,21206.0,21088.0,21509.0,21577.0
Waltham Forest,E09000031,Aged 65 and over,25515.0,25386.0,25140.0,25043.0,24896.0,24640.0,24613.0,24792.0,24996.0,25256.0,25770.0,26288.0,26671.0,26902.0,26976.0,27177.0,27301.0,27638.0,28007.0,28282.0,28597.0,29067.0,29437.0,30067.0
Waltham Forest,E09000031,All ages,222015.0,223776.0,224115.0,225002.0,226747.0,230731.0,235665.0,242098.0,248140.0,254009.0,259742.0,263575.0,267963.0,270606.0,274579.0,277081.0,278105.0,279795.0,281015.0,279527.0,278147.0,275847.0,278506.0,279737.0
Wandsworth,E09000032,Aged 0 - 15,41472.0,42269.0,43186.0,43889.0,44611.0,45212.0,46300.0,47304.0,49093.0,50231.0,51247.0,52416.0,53371.0,54188.0,54687.0,55377.0,55910.0,55912.0,55854.0,55171.0,53992.0,53520.0,53013.0,52774.0
Wandsworth,E09000032,Aged 16 - 59/64,196970.0,200008.0,201380.0,202872.0,206964.0,210955.0,213841.0,215539.0,218442.0,220242.0,223834.0,226609.0,229769.0,231540.0,233497.0,236044.0,237971.0,239080.0,241997.0,241264.0,236535.0,238030.0,241049.0,244104.0
Wandsworth,E09000032,Aged 16 - 64,201507.0,204444.0,205854.0,207336.0,211381.0,215475.0,218621.0,220567.0,223691.0,225628.0,229384.0,232053.0,235221.0,237013.0,238927.0,241525.0,243594.0,244739.0,247778.0,247333.0,242792.0,244630.0,248001.0,251330.0
Wandsworth,E09000032,Aged 18 - 24,29532.0,28840.0,28569.0,28746.0,29713.0,30681.0,31437.0,31271.0,30424.0,29129.0,28218.0,28415.0,29332.0,29576.0,30462.0,31183.0,31829.0,31461.0,31464.0,29449.0,28445.0,29091.0,29157.0,29146.0
Wandsworth,E09000032,Aged 65 and over,28763.0,28204.0,27788.0,27390.0,27237.0,26851.0,26519.0,26434.0,26563.0,26761.0,27079.0,27793.0,28218.0,28697.0,29044.0,29511.0,29989.0,30418.0,30926.0,31174.0,31645.0,32297.0,32845.0,33551.0
Wandsworth,E09000032,All ages,271742.0,274917.0,276828.0,278615.0,283229.0,287538.0,291440.0,294305.0,299347.0,302620.0,307710.0,312262.0,316810.0,319898.0,322658.0,326413.0,329493.0,331069.0,334558.0,333678.0,328429.0,330447.0,333859.0,337655.0
Westminster,E09000033,Aged 0 - 15,26952.0,27136.0,27533.0,27970.0,28592.0,28943.0,29663.0,30079.0,30716.0,31929.0,32770.0,33062.0,32614.0,31804.0,31424.0,30848.0,30292.0,29914.0,29084.0,28013.0,26802.0,26817.0,26597.0,26220.0
Westminster,E09000033,Aged 16 - 59/64,147688.0,152363.0,154810.0,158171.0,166023.0,165254.0,162293.0,159725.0,157139.0,156023.0,157469.0,156935.0,153631.0,152705.0,154794.0,152943.0,150637.0,150335.0,149617.0,147870.0,148948.0,151816.0,152533.0,151587.0
Westminster,E09000033,Aged 16 - 64,151757.0,156435.0,158981.0,162312.0,170261.0,169645.0,166837.0,164404.0,161916.0,160809.0,162189.0,161653.0,158318.0,157278.0,159341.0,157442.0,155088.0,154896.0,154209.0,152595.0,153948.0,157104.0,158087.0,157248.0
Westminster,E09000033,Aged 18 - 24,23686.0,26130.0,26930.0,27413.0,28875.0,27337.0,25664.0,24051.0,21680.0,21195.0,21978.0,22802.0,21307.0,21734.0,24769.0,25144.0,24307.0,24083.0,23884.0,22725.0,24530.0,26030.0,25829.0,25682.0
Westminster,E09000033,Aged 65 and over,24620.0,24529.0,24495.0,24275.0,24279.0,24241.0,24119.0,24190.0,24348.0,24449.0,24623.0,24824.0,24975.0,25259.0,25111.0,24903.0,25079.0,25058.0,25122.0,25016.0,25009.0,25412.0,25981.0,26528.0
Westminster,E09000033,All ages,203329.0,208100.0,211009.0,214557.0,223132.0,222829.0,220619.0,218673.0,216980.0,217187.0,219582.0,219539.0,215907.0,214341.0,215876.0,213193.0,210459.0,209868.0,208415.0,205624.0,205759.0,209333.0,210665.0,209996.0
Cambridgeshire,E10000003,Aged 0 - 15,107316.0,107804.0,109418.0,109443.0,109036.0,109237.0,109679.0,110402.0,111230.0,111974.0,112820.0,113537.0,114464.0,115702.0,116893.0,118032.0,118388.0,118636.0,118641.0,118666.0,119288.0,121921.0,124508.0,126334.0
Cambridgeshire,E10000003,Aged 16 - 59/64,352359.0,354617.0,360741.0,364183.0,371575.0,374640.0,376301.0,378838.0,380467.0,385216.0,388832.0,390847.0,393003.0,396378.0,400784.0,403772.0,405645.0,407691.0,408373.0,408846.0,414662.0,418312.0,423164.0,428114.0
Cambridgeshire,E10000003,Aged 16 - 64,365333.0,367829.0,374522.0,378601.0,386751.0,390715.0,394036.0,397300.0,399355.0,404369.0,408141.0,409195.0,410990.0,414225.0,418561.0,421575.0,423450.0,425728.0,426542.0,427404.0,433841.0,438119.0,443645.0,449253.0
Cambridgeshire,E10000003,Aged 18 - 24,52387.0,53030.0,54543.0,55232.0,57512.0,57916.0,58424.0,58855.0,58747.0,60028.0,60983.0,61984.0,62478.0,62590.0,63235.0,63136.0,63038.0,62595.0,61032.0,59603.0,60552.0,61376.0,61646.0,61881.0
Cambridgeshire,E10000003,Aged 65 and over,82055.0,83283.0,84803.0,86401.0,87864.0,88938.0,90623.0,93106.0,95653.0,98556.0,101351.0,106047.0,109542.0,113098.0,115557.0,117679.0,119627.0,121312.0,123466.0,125211.0,127618.0,130099.0,132143.0,134730.0
Cambridgeshire,E10000003,All ages,554704.0,558916.0,568743.0,574445.0,583651.0,588890.0,594338.0,600808.0,606238.0,614899.0,622312.0,628779.0,634996.0,643025.0,651011.0,657286.0,661465.0,665676.0,668649.0,671281.0,680747.0,690139.0,700296.0,710317.0
Derbyshire,E10000007,Aged 0 - 15,144205.0,143863.0,143484.0,142681.0,142004.0,141157.0,139779.0,139013.0,138120.0,137385.0,136554.0,136054.0,135347.0,134564.0,133903.0,133635.0,134186.0,134326.0,134840.0,134452.0,134622.0,135849.0,137032.0,137322.0
Derbyshire,E10000007,Aged 16 - 59/64,448351.0,450830.0,453224.0,455010.0,456956.0,459302.0,460740.0,461949.0,461993.0,462369.0,462568.0,460201.0,458904.0,458090.0,457107.0,456788.0,456598.0,455600.0,455621.0,455621.0,458217.0,460381.0,464938.0,468830.0
Derbyshire,E10000007,Aged 16 - 64,467456.0,470180.0,473390.0,476390.0,479406.0,482936.0,486415.0,488814.0,489106.0,489837.0,490087.0,486319.0,483918.0,482804.0,481509.0,481329.0,481354.0,480729.0,481242.0,481883.0,485298.0,488444.0,494084.0,499035.0
Derbyshire,E10000007,Aged 18 - 24,48460.0,49288.0,50584.0,50906.0,51740.0,52829.0,54098.0,55671.0,57556.0,58398.0,58982.0,59055.0,59376.0,59368.0,58600.0,57465.0,56101.0,54527.0,53166.0,52354.0,52468.0,50772.0,50480.0,50207.0
Derbyshire,E10000007,Aged 65 and over,123227.0,124366.0,125368.0,126399.0,127599.0,128556.0,130400.0,133411.0,137091.0,140726.0,144047.0,150217.0,154737.0,158958.0,161961.0,164993.0,167342.0,169871.0,172798.0,174498.0,176790.0,179385.0,182517.0,186020.0
Derbyshire,E10000007,All ages,734888.0,738409.0,742242.0,745470.0,749009.0,752649.0,756594.0,761238.0,764317.0,767948.0,770688.0,772590.0,774002.0,776326.0,777373.0,779957.0,782882.0,784926.0,788880.0,790833.0,796710.0,803678.0,813633.0,822377.0
Devon,E10000008,Aged 0 - 15,127446.0,127020.0,126938.0,126271.0,125760.0,124905.0,124686.0,124278.0,123458.0,122912.0,123078.0,123417.0,123469.0,124165.0,124699.0,125678.0,127277.0,127707.0,128042.0,127452.0,128195.0,129609.0,130202.0,130193.0
Devon,E10000008,Aged 16 - 59/64,409465.0,412275.0,414443.0,417655.0,422452.0,424865.0,427472.0,427021.0,425056.0,425029.0,425173.0,423192.0,422232.0,423314.0,425985.0,428444.0,432036.0,434327.0,436362.0,437943.0,445601.0,450971.0,454306.0,457922.0
Devon,E10000008,Aged 16 - 64,430303.0,433578.0,436590.0,440781.0,446736.0,450447.0,455339.0,456110.0,454620.0,454702.0,454791.0,451208.0,449365.0,450140.0,452541.0,454952.0,459020.0,461687.0,464202.0,466412.0,475297.0,481593.0,485812.0,490392.0
Devon,E10000008,Aged 18 - 24,51871.0,52753.0,53946.0,54795.0,56650.0,57360.0,58728.0,59616.0,59695.0,61332.0,62215.0,61787.0,61332.0,61801.0,62947.0,62441.0,62348.0,62257.0,61836.0,62250.0,63816.0,65493.0,65327.0,67310.0
Devon,E10000008,Aged 65 and over,147819.0,149342.0,150527.0,151775.0,153124.0,154240.0,156301.0,159533.0,162910.0,166294.0,169840.0,176511.0,181597.0,185929.0,189570.0,193170.0,197055.0,200440.0,204298.0,206932.0,210943.0,214607.0,217513.0,221728.0
Devon,E10000008,All ages,705568.0,709940.0,714055.0,718827.0,725620.0,729592.0,736326.0,739921.0,740988.0,743908.0,747709.0,751136.0,754431.0,760234.0,766810.0,773800.0,783352.0,789834.0,796542.0,800796.0,814435.0,825809.0,833527.0,842313.0
East Sussex,E10000011,Aged 0 - 15,92869.0,93110.0,93286.0,92900.0,92351.0,91913.0,91705.0,91290.0,91091.0,90903.0,91075.0,91551.0,91487.0,91525.0,91898.0,92104.0,91795.0,91626.0,91322.0,90582.0,90120.0,90759.0,91211.0,91307.0
East Sussex,E10000011,Aged 16 - 59/64,273605.0,276772.0,280492.0,283927.0,287187.0,289836.0,291679.0,292841.0,292242.0,293552.0,294908.0,294263.0,294343.0,295564.0,296228.0,296522.0,296184.0,294868.0,293874.0,292813.0,293848.0,294919.0,297569.0,298792.0
East Sussex,E10000011,Aged 16 - 64,287896.0,291135.0,295256.0,299296.0,303226.0,306937.0,310644.0,312761.0,312447.0,314016.0,315412.0,313283.0,312731.0,313724.0,314283.0,314674.0,314532.0,313379.0,312585.0,311769.0,313326.0,314936.0,318291.0,320160.0
East Sussex,E10000011,Aged 18 - 24,30620.0,31442.0,32796.0,33655.0,34747.0,35689.0,36609.0,37351.0,37730.0,37996.0,38743.0,38611.0,38770.0,38919.0,38732.0,38307.0,37499.0,36419.0,35796.0,34873.0,34494.0,33761.0,33566.0,33904.0
East Sussex,E10000011,Aged 65 and over,112365.0,112682.0,112606.0,112811.0,112942.0,112675.0,113542.0,115146.0,116832.0,118732.0,120722.0,125524.0,128965.0,132328.0,134439.0,136611.0,138370.0,139714.0,141354.0,142231.0,143415.0,145450.0,147136.0,149415.0
East Sussex,E10000011,All ages,493130.0,496927.0,501148.0,505007.0,508519.0,511525.0,515891.0,519197.0,520370.0,523651.0,527209.0,530358.0,533183.0,537577.0,540620.0,543389.0,544697.0,544719.0,545261.0,544582.0,546861.0,551145.0,556638.0,560882.0
Essex,E10000012,Aged 0 - 15,261881.0,261836.0,261822.0,261653.0,261058.0,260794.0,260165.0,260315.0,260260.0,260146.0,259927.0,261604.0,263291.0,265173.0,267419.0,270236.0,272440.0,274956.0,277169.0,277734.0,279459.0,283633.0,288964.0,292209.0
Essex,E10000012,Aged 16 - 59/64,796896.0,800264.0,803415.0,807895.0,815125.0,820585.0,822191.0,824708.0,824570.0,827957.0,829975.0,830974.0,833269.0,842304.0,846613.0,852167.0,855348.0,857517.0,861752.0,864318.0,869432.0,872539.0,884243.0,894795.0
Essex,E10000012,Aged 16 - 64,831241.0,835003.0,839188.0,844988.0,853674.0,861446.0,867509.0,872496.0,873194.0,876817.0,878495.0,875913.0,876409.0,884806.0,888863.0,894524.0,898079.0,900895.0,905547.0,909156.0,915471.0,919982.0,933071.0,945295.0
Essex,E10000012,Aged 18 - 24,97571.0,98475.0,99994.0,101284.0,102634.0,104006.0,105846.0,107755.0,109102.0,110867.0,112721.0,113372.0,113630.0,116891.0,114455.0,113053.0,111745.0,110315.0,110021.0,108622.0,107585.0,105264.0,105506.0,105982.0
Essex,E10000012,Aged 65 and over,219477.0,222306.0,225069.0,227991.0,230438.0,232061.0,235214.0,240361.0,246049.0,251950.0,258177.0,270090.0,279200.0,286537.0,291428.0,295765.0,299155.0,302534.0,306625.0,308625.0,311796.0,316287.0,320453.0,325861.0
Essex,E10000012,All ages,1312599.0,1319145.0,1326079.0,1334632.0,1345170.0,1354301.0,1362888.0,1373172.0,1379503.0,1388913.0,1396599.0,1407607.0,1418900.0,1436516.0,1447710.0,1460525.0,1469674.0,1478385.0,1489341.0,1495515.0,1506726.0,1519902.0,1542488.0,1563365.0
Gloucestershire,E10000013,Aged 0 - 15,111313.0,110534.0,110284.0,109653.0,108718.0,107577.0,107275.0,107081.0,107003.0,106683.0,106805.0,107235.0,107641.0,108743.0,109483.0,110998.0,111880.0,112814.0,113140.0,112580.0,112593.0,114516.0,115916.0,117092.0
Gloucestershire,E10000013,Aged 16 - 59/64,341149.0,342383.0,344209.0,346539.0,350215.0,353576.0,356013.0,355490.0,355820.0,357224.0,358707.0,357537.0,358136.0,359991.0,362699.0,364851.0,367120.0,368180.0,369104.0,369444.0,371870.0,373254.0,377786.0,380673.0
Gloucestershire,E10000013,Aged 16 - 64,355476.0,357054.0,359443.0,362441.0,366757.0,371068.0,374878.0,375072.0,375708.0,377488.0,379078.0,377118.0,377348.0,378975.0,381537.0,383775.0,386151.0,387548.0,388804.0,389802.0,393099.0,395363.0,400564.0,404252.0
Gloucestershire,E10000013,Aged 18 - 24,41662.0,42632.0,43579.0,44494.0,45684.0,46906.0,48147.0,48934.0,49151.0,49611.0,49629.0,49375.0,49139.0,49385.0,49441.0,48915.0,48747.0,48080.0,47413.0,46747.0,46987.0,46496.0,46735.0,46447.0
Gloucestershire,E10000013,Aged 65 and over,98210.0,98857.0,99554.0,100547.0,101433.0,102057.0,103262.0,105457.0,107769.0,109926.0,112406.0,116948.0,120224.0,123613.0,126651.0,129303.0,131681.0,134291.0,136732.0,138190.0,140793.0,143059.0,145244.0,148036.0
Gloucestershire,E10000013,All ages,564999.0,566445.0,569281.0,572641.0,576908.0,580702.0,585415.0,587610.0,590480.0,594097.0,598289.0,601301.0,605213.0,611331.0,617671.0,624076.0,629712.0,634653.0,638676.0,640572.0,646485.0,652938.0,661724.0,669380.0
Hampshire,E10000014,Aged 0 - 15,249415.0,248046.0,247236.0,246551.0,245691.0,244715.0,244443.0,244256.0,244416.0,245337.0,246357.0,247129.0,247175.0,247402.0,247603.0,248853.0,249429.0,249293.0,249080.0,248784.0,249574.0,251909.0,254594.0,255231.0
Hampshire,E10000014,Aged 16 - 59/64,758862.0,760788.0,763385.0,764664.0,768376.0,773698.0,776817.0,779513.0,780494.0,782800.0,784931.0,784925.0,786352.0,789234.0,791876.0,795422.0,795042.0,794475.0,795002.0,797292.0,804681.0,806239.0,811886.0,817122.0
Hampshire,E10000014,Aged 16 - 64,790297.0,792719.0,796387.0,799011.0,804153.0,811716.0,818414.0,823237.0,825186.0,827860.0,829792.0,827340.0,827419.0,829438.0,831897.0,835410.0,835663.0,835740.0,837464.0,840903.0,850077.0,853063.0,860395.0,867211.0
Hampshire,E10000014,Aged 18 - 24,90673.0,91819.0,92500.0,91977.0,91984.0,93066.0,95416.0,98039.0,100115.0,101146.0,102135.0,101478.0,102319.0,103035.0,102374.0,101498.0,99676.0,97521.0,96171.0,95685.0,96237.0,93949.0,93833.0,94466.0
Hampshire,E10000014,Aged 65 and over,201719.0,204308.0,206892.0,209857.0,213231.0,216067.0,220584.0,226072.0,232104.0,239150.0,245969.0,257103.0,265352.0,273108.0,278841.0,284134.0,288691.0,293144.0,297834.0,301624.0,306459.0,312981.0,318553.0,324772.0
Hampshire,E10000014,All ages,1241431.0,1245073.0,1250515.0,1255419.0,1263075.0,1272498.0,1283441.0,1293565.0,1301706.0,1312347.0,1322118.0,1331572.0,1339946.0,1349948.0,1358341.0,1368397.0,1373783.0,1378177.0,1384378.0,1391311.0,1406110.0,1417953.0,1433542.0,1447214.0
