region_code,region_name,period,data_type,emp_total_jobs,employment_rate_pct,gdhi_per_head_gbp,gdhi_total_mn_gbp,income_per_worker_gbp,nominal_gva_mn_gbp,population_total,productivity_gbp_per_job,unemployment_rate_pct
TLD3,Greater Manchester,2032,forecast,1727822.6858196156,,26998.6510237181,82248.80147238415,47602.570649990244,151394.99497091366,3046404.111084263,87621.83539631988,
TLD3,Greater Manchester,2033,forecast,1760229.7121497134,,27903.29966605558,85390.77473103377,48511.154050881625,159000.99243149598,3060239.3176786834,90329.68329872869,
TLD3,Greater Manchester,2034,forecast,1778007.4712803632,,28834.156744689415,88632.20263054028,49849.17333711497,162312.2416381861,3073861.4420157885,91288.8411662878,
TLD3,Greater Manchester,2035,forecast,1806625.6999373543,,29791.001846580057,91972.08796649957,50908.214119664495,169819.5996902101,3087243.8745143367,93998.21982832343,
TLD3,Greater Manchester,2036,forecast,1835038.2288331552,,30773.668632500663,95409.26370090219,51993.06597638025,177602.29130443628,3100353.904511035,96783.97349649122,
TLD3,Greater Manchester,2037,forecast,1863218.5829887842,,31780.95735615512,98942.06867498068,53102.770430868055,185761.64254829145,3113250.100246532,99699.3290236037,
TLD3,Greater Manchester,2038,forecast,1891123.5060252808,,32820.543598127166,102568.04285235237,54236.56494436341,194241.06098070103,3125117.125062036,102711.99123792414,
TLD3,Greater Manchester,2039,forecast,1918685.587545289,,33884.248223609866,106263.69951389762,55383.591873355515,203263.01915037906,3136079.597004463,105938.68034961783,
TLD3,Greater Manchester,2040,forecast,1946787.414419087,,34949.91370334605,109976.96763514569,56491.51356773196,212839.6213950234,3146702.1226040013,109328.64051750295,
TLD3,Greater Manchester,2041,forecast,1975286.041224973,,36019.38666434969,113716.35169755704,57569.56173650469,222990.57006091613,3157087.3973295107,112890.2677419968,
TLD3,Greater Manchester,2042,forecast,2004083.3571391075,,37094.015564275905,117488.10208735311,58624.358946361936,233646.07820488646,3167306.108549279,116585.00998602356,
TLD3,Greater Manchester,2043,forecast,2033112.8939868344,,38174.78145250656,121296.80421325486,59660.633982502455,244429.40552402547,3177406.6438117223,120224.21688778503,
TLD3,Greater Manchester,2044,forecast,2062330.47870012,,39262.389184580694,125145.79876270569,60681.73847752309,255424.02193941345,3187421.890562216,123852.129703483,
TLD3,Greater Manchester,2045,forecast,2091707.6095809038,,40387.44542780715,129133.76747908206,61736.050912467355,266694.1006130449,3197373.988654707,127500.6599352,
TLD3,Greater Manchester,2046,forecast,2104697.3592547686,,41577.322396194344,133350.01671162812,63358.28575318055,278290.61468817486,3207277.646235197,132223.57763907302,
TLD3,Greater Manchester,2047,forecast,2110715.229173592,,42824.83756831099,137773.60284013304,65273.42056184221,290255.45412439003,3217142.4496442475,137515.21290630652,
TLD3,Greater Manchester,2048,forecast,2116624.4264119063,,44125.26262491439,142391.0959741834,67272.72642107993,302624.25989005767,3226974.4700348894,142974.94449833274,
TLD3,Greater Manchester,2049,forecast,2122416.66513682,,45475.58679344557,147194.35062784064,69352.24032381589,315428.40563435666,3236777.378957447,148617.5692151488,
TLD3,Greater Manchester,2050,forecast,2184439.5912841293,,,,,,3246553.2214885824,,
TLD4,Lancashire,1991,historical,,,,,,,1402421.0,,
TLD4,Lancashire,1992,historical,,,,,,,1405342.0,,
TLD4,Lancashire,1993,historical,,,,,,,1411690.0,,
TLD4,Lancashire,1994,historical,,,,,,,1413913.0,,
TLD4,Lancashire,1995,historical,,,,,,,1414694.0,,
TLD4,Lancashire,1996,historical,,,,,,,1412175.0,,
TLD4,Lancashire,1997,historical,,,,13178.0,,,1411672.0,,
TLD4,Lancashire,1998,historical,,,,13352.0,,17686.0,1412688.0,,
TLD4,Lancashire,1999,historical,,,,13840.0,,18433.0,1410858.0,,
TLD4,Lancashire,2000,historical,,,,14573.0,,18834.0,1414141.0,,
TLD4,Lancashire,2001,historical,,,,15214.0,,19488.0,1417265.0,,
TLD4,Lancashire,2002,historical,,,,15487.0,,20421.0,1420076.0,,
TLD4,Lancashire,2003,historical,,,,16053.0,,22090.0,1427668.0,,
TLD4,Lancashire,2004,historical,,,,16744.0,,23446.0,1434024.0,,
TLD4,Lancashire,2005,historical,,71.26983503698597,,17470.0,,24272.0,1440141.0,,4.468252761361561
TLD4,Lancashire,2006,historical,,71.4985491530675,,18097.0,,24861.0,1445983.0,,6.665474293134998
TLD4,Lancashire,2007,historical,,70.72637886379222,,18882.0,,25960.0,1449418.0,,7.6631108512931565
TLD4,Lancashire,2008,historical,,71.46362568263649,,19375.0,,26423.0,1451175.0,,6.625090292292794
TLD4,Lancashire,2009,historical,610000.0,69.20163946160687,,20178.0,,25136.0,1452916.0,,8.429621902257555
TLD4,Lancashire,2010,historical,601000.0,69.74764180009853,,20390.0,,25657.0,1457298.0,,7.997859211481404
TLD4,Lancashire,2011,historical,604000.0,70.41898993700792,,20749.0,,26148.0,1461295.0,,8.729107740769052
TLD4,Lancashire,2012,historical,599000.0,71.10306342627155,,21153.0,,27127.0,1465418.0,,9.446039926294784
TLD4,Lancashire,2013,historical,606000.0,69.6768670089162,,21781.0,,27815.0,1470467.0,,8.555327365279972
TLD4,Lancashire,2014,historical,613000.0,67.9142858885792,,22389.0,,28799.0,1475344.0,,9.682346699290921
TLD4,Lancashire,2015,historical,624000.0,70.45025688000318,,23483.0,,30327.0,1481431.0,,7.846667435545259
TLD4,Lancashire,2016,historical,633000.0,74.20570357528833,,23897.0,,31900.0,1488803.0,,6.264567468389365
TLD4,Lancashire,2017,historical,634000.0,74.35286177066152,,24866.0,,32769.0,1496853.0,,5.7482693855647975
TLD4,Lancashire,2018,historical,637000.0,74.75482170022863,,25670.0,,32971.0,1503339.0,,6.551850733200528
TLD4,Lancashire,2019,historical,646000.0,73.66663773394713,,26633.0,,34265.0,1513857.0,,5.633146357341141
TLD4,Lancashire,2020,historical,632000.0,76.00107646627006,,27003.0,,33047.0,1520252.0,,4.465369912604179
TLD4,Lancashire,2021,historical,642000.0,74.11657714152196,,27943.0,,36382.0,1532158.0,,6.151957557530498
TLD4,Lancashire,2022,historical,650000.0,71.1137956780854,,29615.0,,39586.0,1553617.0,,5.970623061742318
TLD4,Lancashire,2023,historical,659000.0,72.51226852174707,,32603.0,,43074.0,1577362.0,,4.7633321092175915
TLD4,Lancashire,2024,forecast,,,,33190.39306457339,,45428.2645149268,,,
TLD4,Lancashire,2024,historical,661000.0,74.10076752339002,,,,,1601645.0,,
TLD4,Lancashire,2025,forecast,669720.0264428037,,21330.920275310204,34160.469134301544,51007.08920971615,46001.53368019009,1601453.1343891944,68687.70809277685,
TLD4,Lancashire,2026,forecast,676120.2997894551,,21737.711792001453,34887.59100164196,51599.67983878905,48037.3319374055,1604933.9201598533,71048.49825151589,
TLD4,Lancashire,2027,forecast,682650.3533839264,,22400.0778000383,36034.667428948494,52786.418772543126,50040.70188034475,1608684.922910709,73303.5610870058,
TLD4,Lancashire,2028,forecast,689310.2684458192,,23193.203340716576,37336.40418180446,54164.874499819176,52025.709243105506,1609799.37239885,75475.02427376766,
TLD4,Lancashire,2029,forecast,696100.1918135291,,24029.138975767983,38683.58695976904,55571.86654264215,54013.459069907345,1609861.5517925646,77594.37463906984,
TLD4,Lancashire,2030,forecast,703308.0803182666,,24895.555161671975,40081.153830376206,56989.46870088334,56042.14343664648,1609972.2850158915,79683.63368054273,
TLD4,Lancashire,2031,forecast,710682.5065735909,,25690.409349436763,41568.97230330562,58491.62167185153,58119.16991345764,1618073.567372603,81779.37317420015,
TLD4,Lancashire,2032,forecast,718231.7862096701,,26514.640166791723,43114.594653490174,60028.80334915159,60252.44278839435,1626067.5001537104,83889.9697079198,
TLD4,Lancashire,2033,forecast,725966.5460284839,,27366.01602861123,44714.49905194624,61593.0572786915,62450.564518382256,1633942.5879600863,86024.02529431702,
TLD4,Lancashire,2034,forecast,727771.8834467074,,28244.25884551374,46368.19587017438,63712.54087280192,62929.18868113143,1641685.700580506,86468.28781444613,
TLD4,Lancashire,2035,forecast,734155.6324085817,,29149.42381381882,48075.59434908716,65484.20011621121,65016.26360595177,1649281.1197968188,88559.23830843551,
TLD4,Lancashire,2036,forecast,740598.7976332994,,30081.654456316406,49836.55416386219,67292.24287579562,67184.51548096875,1656709.215785761,90716.47928091093,
TLD4,Lancashire,2037,forecast,747139.3787345613,,31044.856885361765,51650.716221632036,69131.2995831025,69488.27878167368,1663744.7037478958,93005.77744860241,
TLD4,Lancashire,2038,forecast,753826.0935469224,,32044.65336415679,53517.344029188636,70994.28434133584,71927.34892514952,1670086.532720928,95416.36929376516,
TLD4,Lancashire,2039,forecast,760723.5979163604,,33104.48317426159,55481.291785881906,72932.260728925,74415.03337558471,1675944.9617089343,97821.38161535836,
TLD4,Lancashire,2040,forecast,767228.6887826597,,34233.06096580654,57567.058888441854,75032.4638925871,76946.78119191404,1681621.720767019,100291.84559561158,
TLD4,Lancashire,2041,forecast,773457.1466284988,,35431.1004425061,59778.34965255112,77287.21612195978,79520.379476516,1687171.6911404773,102811.61642005052,
TLD4,Lancashire,2042,forecast,779492.396433658,,36699.816621513855,62119.3078148937,79691.99968992978,82165.00793635243,1692632.6487004473,105408.35075784531,
TLD4,Lancashire,2043,forecast,785394.8128057847,,38040.82519949151,64594.479612643336,82244.59667855801,85004.49533977745,1698030.452123493,108231.54667408997,
TLD4,Lancashire,2044,forecast,791208.3254882795,,39456.070721702454,67208.78735848608,84944.48957802539,88021.92120005953,1703382.6767123695,111249.99366726638,
TLD4,Lancashire,2045,forecast,796965.111658098,,40937.58350505783,69950.09618421289,87770.58764678,91206.74661821107,1708701.1541746368,114442.58385220157,
TLD4,Lancashire,2046,forecast,796434.0743442785,,42404.214795346496,72680.55890628154,91257.47032624266,94552.9217203677,1713993.7446561942,118720.33702000402,
TLD4,Lancashire,2047,forecast,793302.4816876036,,43872.0760742815,75427.74993030178,95080.69326827677,98057.61217800548,1719265.5711708781,123606.83905766452,
TLD4,Lancashire,2048,forecast,790198.9184773652,,45352.91008223135,78211.99497054344,98977.60316003746,101720.32707858256,1724519.8781893784,128727.49468524651,
TLD4,Lancashire,2049,forecast,787128.98750405,,46855.43346733431,81048.59030019488,102967.35552478666,105542.31381108487,1729758.6278163155,134085.15692676333,
TLD4,Lancashire,2050,forecast,804859.3634860453,,,,,,1734982.9129563244,,
TLD6,Cheshire,1991,historical,,,,,,,837974.0,,
TLD6,Cheshire,1992,historical,,,,,,,840077.0,,
TLD6,Cheshire,1993,historical,,,,,,,845859.0,,
TLD6,Cheshire,1994,historical,,,,,,,850052.0,,
TLD6,Cheshire,1995,historical,,,,,,,853412.0,,
TLD6,Cheshire,1996,historical,,,,,,,855748.0,,
TLD6,Cheshire,1997,historical,,,,9563.0,,,858856.0,,
TLD6,Cheshire,1998,historical,,,,9704.0,,14462.0,861767.0,,
TLD6,Cheshire,1999,historical,,,,10225.0,,15177.0,860850.0,,
TLD6,Cheshire,2000,historical,,,,10658.0,,15543.0,862976.0,,
TLD6,Cheshire,2001,historical,,,,10980.0,,17523.0,865460.0,,
TLD6,Cheshire,2002,historical,,,,11596.0,,18041.0,867620.0,,
TLD6,Cheshire,2003,historical,,,,12172.0,,18314.0,871894.0,,
TLD6,Cheshire,2004,historical,,,,12768.0,,19524.0,874687.0,,
TLD6,Cheshire,2005,historical,,75.84239495072548,,13245.0,,20641.0,879968.0,,3.269916065129641
TLD6,Cheshire,2006,historical,,75.45608219116168,,13717.0,,22097.0,885010.0,,3.286592580874792
TLD6,Cheshire,2007,historical,,76.47031493075744,,14363.0,,23114.0,890926.0,,3.559991238723418
TLD6,Cheshire,2008,historical,,75.11101508885659,,14701.0,,23106.0,894700.0,,3.4749049960880742
TLD6,Cheshire,2009,historical,433000.0,74.55594195694141,,15128.0,,22924.0,897196.0,,5.995452498673646
TLD6,Cheshire,2010,historical,429000.0,73.42833240546587,,15221.0,,23884.0,899913.0,,5.910465344983348
TLD6,Cheshire,2011,historical,432000.0,73.63495494318201,,15364.0,,24327.0,902971.0,,6.346453872826482
TLD6,Cheshire,2012,historical,434000.0,73.6179152444896,,16066.0,,25222.0,907646.0,,6.451561732217185
TLD6,Cheshire,2013,historical,441000.0,74.44067950822095,,16772.0,,26161.0,913337.0,,6.687566254296059
TLD6,Cheshire,2014,historical,459000.0,74.59773512676058,,17411.0,,27653.0,921067.0,,4.2572547925395225
TLD6,Cheshire,2015,historical,478000.0,74.94701644725845,,18602.0,,28266.0,927267.0,,3.3941000812063837
TLD6,Cheshire,2016,historical,496000.0,75.50252163502944,,18701.0,,29935.0,934711.0,,3.353540934042715
TLD6,Cheshire,2017,historical,500000.0,75.96216258947918,,19439.0,,31319.0,942398.0,,4.109419905390292
TLD6,Cheshire,2018,historical,493000.0,75.15344166073922,,20361.0,,32032.0,948975.0,,4.1
TLD6,Cheshire,2019,historical,506000.0,78.17515319040791,,21196.0,,33686.0,956163.0,,2.959160817583249
TLD6,Cheshire,2020,historical,499000.0,79.41046502175979,,21195.0,,32392.0,959568.0,,3.1699790023643004
TLD6,Cheshire,2021,historical,509000.0,77.11312996061424,,22018.0,,34045.0,969386.0,,4.420211033652903
TLD6,Cheshire,2022,historical,505000.0,75.92867863168573,,23314.0,,37782.0,980915.0,,4.1
TLD6,Cheshire,2023,historical,531000.0,77.69930449131192,,25700.0,,41590.0,995099.0,,
TLD6,Cheshire,2024,forecast,,,,26197.840391049886,,43255.30704644542,,,
TLD6,Cheshire,2024,historical,537000.0,79.40682398117303,,,,,1008341.0,,
TLD6,Cheshire,2025,forecast,550977.3036032554,,26823.435730124886,26999.421533536482,49002.78352114858,43233.07572925765,1006560.8971640405,78466.16447995955,
TLD6,Cheshire,2026,forecast,560598.5962324914,,27415.89757630832,27610.810309468554,49252.37147404094,44685.25938020891,1007109.4784556194,79709.9023802711,
TLD6,Cheshire,2027,forecast,570353.5236321539,,28333.447712958045,28556.582034589213,50068.21357521167,46117.907285282876,1007875.2972067399,80858.4594894628,
TLD6,Cheshire,2028,forecast,580244.1085941979,,29420.521750752127,29627.549544999398,51060.4917933253,47543.1343480168,1007036.8498560695,81936.43613754772,
TLD6,Cheshire,2029,forecast,590272.3813161409,,30563.812820117364,30734.630262197694,52068.555526294724,49005.63635360361,1005588.8786875404,83022.07235977205,
TLD6,Cheshire,2030,forecast,600383.4366395986,,31719.547115282334,31856.520209470866,53060.29158261718,50513.207154342046,1004318.2550397303,84134.91124450255,
TLD6,Cheshire,2031,forecast,610629.1308606804,,32569.19511282781,32832.306414925246,53767.99886479079,52071.55347891104,1008078.5325270076,85275.2527635167,
TLD6,Cheshire,2032,forecast,621009.9394047243,,33409.10040244115,33803.74234436996,54433.496469916245,53687.050196662196,1011812.4085107053,86451.19311314805,
TLD6,Cheshire,2033,forecast,631525.9011233693,,34259.87411132554,34791.39474930449,55091.00210682879,55366.94881380963,1015514.3780228674,87671.69915805818,
TLD6,Cheshire,2034,forecast,636813.7859812032,,35129.40432291004,35803.14413746726,56222.31321877202,55536.497281079806,1019178.7998556476,87209.94818840036,
TLD6,Cheshire,2035,forecast,646012.1665770264,,36023.803854482205,36845.1320158527,57034.73389840487,57140.622764777254,1022799.5956420437,88451.31054968169,
TLD6,Cheshire,2036,forecast,655165.2059277517,,36949.17404125957,37923.51836166467,57883.90167631502,58826.06419903291,1026369.8538786574,89788.13842186844,
TLD6,Cheshire,2037,forecast,664273.0563166392,,37910.9253970912,39045.012274973975,58778.557859137945,60641.93799374536,1029914.5131912234,91290.67845985184,
TLD6,Cheshire,2038,forecast,673333.3292333002,,38903.58984302354,40217.266234777606,59728.61358366371,62590.601729768896,1033767.485135813,92956.33976865294,
TLD6,Cheshire,2039,forecast,682340.0799169914,,39927.64477385795,41420.6909883861,60703.880964203425,64554.067143222936,1037393.7962778537,94606.88158766244,
TLD6,Cheshire,2040,forecast,691419.1444435607,,40986.60487955633,42663.27079135777,61703.91886630829,66535.71738471976,1040907.6554822851,96230.6553404249,
TLD6,Cheshire,2041,forecast,700553.7099572526,,42073.591779895345,43939.2624785585,62720.76195448262,68538.87009228063,1044343.03371158,97835.2824603025,
TLD6,Cheshire,2042,forecast,709733.0179441089,,43183.71261337742,45244.58248433726,63748.73556735139,70592.31489783013,1047723.3138662891,99463.19688256245,
TLD6,Cheshire,2043,forecast,718950.5404072921,,44313.46532487395,46576.31037325446,64783.74763703294,72804.50315626246,1051064.5022182532,101264.96756650053,
TLD6,Cheshire,2044,forecast,728202.6899265888,,45460.320269349475,47932.3378215161,65822.79698300514,75161.65760457526,1054377.4777106734,103215.29794424739,
TLD6,Cheshire,2045,forecast,737487.9078830909,,46657.21357622933,49347.914743267065,66913.52389074,77655.1388889198,1057669.5640566195,105296.83003457455,
TLD6,Cheshire,2046,forecast,740986.6246007659,,47933.72825904226,50855.07936357811,68631.57535532868,80279.90941528753,1060945.6266107312,108341.91434770003,
TLD6,Cheshire,2047,forecast,742038.2280518884,,49279.96362609563,52444.17275177429,70675.83686282404,83033.50426306167,1064208.836469252,111899.22718813806,
TLD6,Cheshire,2048,forecast,743065.2144028305,,50689.29328190211,54108.85393159543,72818.44565295712,85915.32953682875,1067461.2019283022,115622.86576135206,
TLD6,Cheshire,2049,forecast,744066.3904219688,,52157.37721397288,55845.1091532865,75053.93318681695,88926.17758208136,1070703.9375117521,119513.76749008954,
TLD6,Cheshire,2050,forecast,764770.058176416,,,,,,1073937.7197170493,,
TLD7,Merseyside,1991,historical,,,,,,,1562817.0,,
TLD7,Merseyside,1992,historical,,,,,,,1557186.0,,
TLD7,Merseyside,1993,historical,,,,,,,1551011.0,,
TLD7,Merseyside,1994,historical,,,,,,,1542281.0,,
TLD7,Merseyside,1995,historical,,,,,,,1532859.0,,
TLD7,Merseyside,1996,historical,,,,,,,1523622.0,,
TLD7,Merseyside,1997,historical,,,,13888.0,,,1513757.0,,
TLD7,Merseyside,1998,historical,,,,14054.0,,16175.0,1506770.0,,
TLD7,Merseyside,1999,historical,,,,14686.0,,17078.0,1497774.0,,
TLD7,Merseyside,2000,historical,,,,15240.0,,17785.0,1493165.0,,
TLD7,Merseyside,2001,historical,,,,15688.0,,18826.0,1486369.0,,
TLD7,Merseyside,2002,historical,,,,16107.0,,19853.0,1485289.0,,
TLD7,Merseyside,2003,historical,,,,16688.0,,21455.0,1485214.0,,
TLD7,Merseyside,2004,historical,,,,17310.0,,22558.0,1486988.0,,
TLD7,Merseyside,2005,historical,,66.8405352706209,,17819.0,,23419.0,1488817.0,,6.466172068158814
