region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,geo_hierarchy,metric,year,region,data_type,ci_lower,ci_upper,method,quality_metrics,itl1_code
TLD3,Greater Manchester,ITL2,population_total,2011.0,2685386.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2011,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2012.0,2700093.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2012,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2013.0,2714958.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2013,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2014.0,2733895.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2014,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2015.0,2756962.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2015,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2016.0,2784566.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2016,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2017.0,2804283.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2017,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2018.0,2823878.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2018,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2019.0,2847959.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2019,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2020.0,2856110.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2020,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2021.0,2869531.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2021,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2022.0,2919285.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2022,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2023.0,2965612.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2023,Greater Manchester,historical,,,,,E12000002
TLD3,Greater Manchester,ITL2,population_total,2024.0,3009664.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2024,Greater Manchester,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1991.0,1402421.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1991,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1992.0,1405342.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1992,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1993.0,1411690.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1993,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1994.0,1413913.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1994,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1995.0,1414694.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1995,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1996.0,1412175.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1996,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1997.0,1411672.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1997,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1998.0,1412688.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1998,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,1999.0,1410858.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1999,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2000.0,1414141.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2000,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2001.0,1417265.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2001,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2002.0,1420076.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2002,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2003.0,1427668.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2003,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2004.0,1434024.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2004,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2005.0,1440141.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2005,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2006.0,1445983.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2006,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2007.0,1449418.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2007,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2008.0,1451175.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2008,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2009.0,1452916.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2009,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2010.0,1457298.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2010,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2011.0,1461295.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2011,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2012.0,1465418.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2012,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2013.0,1470467.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2013,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2014.0,1475344.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2014,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2015.0,1481431.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2015,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2016.0,1488803.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2016,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2017.0,1496853.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2017,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2018.0,1503339.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2018,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2019.0,1513857.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2019,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2020.0,1520252.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2020,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2021.0,1532158.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2021,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2022.0,1553617.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2022,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2023.0,1577362.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2023,Lancashire,historical,,,,,E12000002
TLD4,Lancashire,ITL2,population_total,2024.0,1595981.125,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2024,Lancashire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1991.0,837974.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1991,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1992.0,840077.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1992,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1993.0,845859.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1993,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1994.0,850052.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1994,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1995.0,853412.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1995,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1996.0,855748.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1996,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1997.0,858856.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1997,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1998.0,861767.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1998,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,1999.0,860850.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1999,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2000.0,862976.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2000,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2001.0,865460.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2001,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2002.0,867620.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2002,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2003.0,871894.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2003,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2004.0,874687.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2004,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2005.0,879968.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2005,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2006.0,885010.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2006,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2007.0,890926.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2007,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2008.0,894700.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2008,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2009.0,897196.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2009,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2010.0,899913.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2010,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2011.0,902971.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2011,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2012.0,907646.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2012,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2013.0,913337.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2013,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2014.0,921067.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2014,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2015.0,927267.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2015,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2016.0,934711.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2016,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2017.0,942398.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2017,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2018.0,948975.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2018,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2019.0,956163.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2019,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2020.0,959568.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2020,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2021.0,969386.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2021,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2022.0,980915.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2022,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2023.0,995099.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2023,Cheshire,historical,,,,,E12000002
TLD6,Cheshire,ITL2,population_total,2024.0,1008341.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2024,Cheshire,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1991.0,1562817.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1991,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1992.0,1557186.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1992,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1993.0,1551011.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1993,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1994.0,1542281.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1994,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1995.0,1532859.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1995,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1996.0,1523622.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1996,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1997.0,1513757.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1997,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1998.0,1506770.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1998,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,1999.0,1497774.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1999,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2000.0,1493165.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2000,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2001.0,1486369.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2001,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2002.0,1485289.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2002,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2003.0,1485214.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2003,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2004.0,1486988.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2004,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2005.0,1488817.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2005,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2006.0,1489519.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2006,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2007.0,1489535.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2007,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2008.0,1491749.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2008,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2009.0,1495425.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2009,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2010.0,1500704.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2010,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2011.0,1506492.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2011,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2012.0,1507352.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2012,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2013.0,1508304.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2013,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2014.0,1512487.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2014,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2015.0,1518273.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2015,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2016.0,1527115.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2016,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2017.0,1533538.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2017,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2018.0,1540983.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2018,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2019.0,1546117.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2019,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2020.0,1546236.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2020,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2021.0,1552288.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2021,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2022.0,1569291.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2022,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2023.0,1589504.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2023,Merseyside,historical,,,,,E12000002
TLD7,Merseyside,ITL2,population_total,2024.0,1607084.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,2024,Merseyside,historical,,,,,E12000002
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,population_total,1991.0,871680.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1991,East Yorkshire and Northern Lincolnshire,historical,,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,population_total,1992.0,875449.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1992,East Yorkshire and Northern Lincolnshire,historical,,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,population_total,1993.0,878241.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1993,East Yorkshire and Northern Lincolnshire,historical,,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,population_total,1994.0,883011.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1994,East Yorkshire and Northern Lincolnshire,historical,,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,population_total,1995.0,882821.0,persons,A,NOMIS_LAD_aggregated,2025-11-19T14:56:58Z,ITL2>ITL1,population_total,1995,East Yorkshire and Northern Lincolnshire,historical,,,,,E12000003
