region_code,region_name,metric_id,period,value,data_type,ci_lower,ci_upper,unit
TLC3,Tees Valley,productivity_gbp_per_job,2037,90860.06557253338,forecast,81774.05901528004,99946.07212978673,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2038,93494.43260123966,forecast,84144.9893411157,102843.87586136363,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2039,96196.69926243692,forecast,86577.02933619323,105816.36918868062,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2040,99033.2930540017,forecast,89129.96374860153,108936.62235940188,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2041,102063.76405658579,forecast,91857.38765092721,112270.14046224438,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2042,105214.4826348456,forecast,94693.03437136103,115735.93089833016,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2043,108480.43985324244,forecast,97632.3958679182,119328.4838385667,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2044,111863.1049188873,forecast,100676.79442699857,123049.41541077604,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2045,115364.53124764266,forecast,103828.0781228784,126900.98437240694,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2046,119921.70513234726,forecast,107929.53461911253,131913.87564558198,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2047,125069.4712647424,forecast,112562.52413826817,137576.41839121666,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2048,130438.43673813106,forecast,117394.59306431796,143482.28041194417,GBP
TLC3,Tees Valley,productivity_gbp_per_job,2049,136037.69370480863,forecast,122433.92433432776,149641.4630752895,GBP
TLC3,Tees Valley,unemployment_rate_pct,2005,5.857954107447674,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2006,5.841515678644998,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2007,6.774275432943284,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2008,7.295195357998144,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2009,9.24355655437077,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2010,10.472597778595027,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2011,11.190988615865393,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2012,13.019325735777922,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2013,12.89817885348021,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2014,10.177463022450228,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2015,8.529388002242571,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2016,7.967358400293327,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2017,6.883836685546091,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2018,6.316964520348427,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2019,7.065790823359906,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2020,6.094407418225598,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2021,5.952760829347033,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2022,6.1671271457868695,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2023,3.613086185810207,historical,,,
TLC3,Tees Valley,unemployment_rate_pct,2024,6.935165907452719,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2009,754000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2010,751000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2011,753000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2012,748000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2013,755000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2014,773000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2015,795000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2016,780000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2017,801000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2018,796000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2019,805000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2020,779000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2021,816000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2022,804000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2023,833000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2024,840000.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2025,845386.7009979599,forecast,819911.3397688951,870862.0622270245,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2026,853673.8567237103,forecast,827609.4221098071,879738.2913376131,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2027,862016.5706144762,forecast,835313.3554059138,888719.7858230383,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2028,870414.9981647212,forecast,843025.8238543114,897804.1724751308,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2029,878869.290105893,forecast,850749.4848181785,906989.0953936074,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2030,887337.4069303105,forecast,858446.1198559995,916228.6940046215,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2031,895856.0321663372,forecast,866153.636381743,925558.4279509312,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2032,904424.0977913137,forecast,873873.2732818706,934974.9223007563,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2033,913040.1910565689,forecast,881605.8182151288,944474.5638980085,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2034,914005.50075109,forecast,881924.7070598116,946086.2944423682,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2035,920507.9506682986,forecast,887563.7097659238,953452.1915706731,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2036,926833.479761219,forecast,893007.8131067865,960659.1464156512,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2037,932988.2606019737,forecast,898265.1555837888,967711.3656201586,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2038,938976.0745702069,forecast,903341.432086346,974610.7170540679,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2039,944797.5766123914,forecast,908239.1991440927,981355.9540806898,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2040,950553.5083555068,forecast,913057.0331499649,988049.9835610484,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2041,956235.1007211456,forecast,917787.9858872537,994682.2155550373,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2042,961837.9930152474,forecast,922429.2558032348,1001246.7302272599,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2043,967360.8035477578,forecast,926980.8094961293,1007740.7975993862,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2044,972804.1269665661,forecast,931444.4177645697,1014163.8361685624,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2045,978169.834187455,forecast,935822.9853126493,1020516.6830622605,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2046,975797.0878774235,forecast,932794.31502464,1018799.860730207,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2047,970218.1170041416,forecast,926706.2202396535,1013730.0137686294,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2048,964647.2098686156,forecast,920634.5311915507,1008659.8885456802,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2049,959083.6266600558,forecast,914579.1478853662,1003588.1054347451,
TLC4,"Northumberland, Durham and Tyne & Wear",emp_total_jobs,2050,978776.8265409087,forecast,932598.8045824474,1024954.8484993698,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2005,68.71984156033335,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2006,68.88011288107113,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2007,69.71119090867582,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2008,69.45395223892783,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2009,68.27290499353488,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2010,66.63801122985907,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2011,66.47702249855567,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2012,65.83168040702684,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2013,67.23931308936402,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2014,67.83767587040992,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2015,69.1923171665048,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2016,69.63330134081023,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2017,70.68517459665,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2018,71.40865464258032,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2019,72.28272271348844,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2020,72.00100739743013,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2021,70.66101726246337,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2022,71.28033204607253,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2023,70.66622317070276,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",employment_rate_pct,2024,71.0382276274282,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2025,21036.850879757425,forecast,18933.165791781685,23140.53596773317,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2026,21583.510291658837,forecast,19425.159262492954,23741.861320824722,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2027,22320.08496941649,forecast,20088.07647247484,24552.09346635814,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2028,23112.140943734095,forecast,20800.926849360687,25423.355038107507,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2029,23832.23115124952,forecast,21449.00803612457,26215.454266374476,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2030,24583.26851518256,forecast,22124.941663664304,27041.595366700818,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2031,25374.031714659297,forecast,22836.62854319337,27911.43488612523,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2032,26190.705637497165,forecast,23571.63507374745,28809.776201246885,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2033,27034.00811818323,forecast,24330.607306364906,29737.408930001555,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2034,27904.65742989812,forecast,25114.19168690831,30695.123172887936,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2035,28803.363377074358,forecast,25923.027039366923,31683.699714781797,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2036,29730.81410408153,forecast,26757.73269367338,32703.895514489686,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2037,30687.6563019396,forecast,27618.89067174564,33756.42193213356,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2038,31674.465067406174,forecast,28507.018560665558,34841.9115741468,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2039,32691.705993201977,forecast,29422.53539388178,35960.876592522174,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2040,33741.84747334363,forecast,30367.66272600927,37116.032220678,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2041,34824.602011144845,forecast,31342.14181003036,38307.062212259334,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2042,35942.03989733355,forecast,32347.835907600194,39536.24388706691,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2043,37096.00768057139,forecast,33386.406912514256,40805.60844862853,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2044,38288.201873254045,forecast,34459.381685928645,42117.02206057945,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2045,39520.22305363142,forecast,35568.200748268275,43472.24535899456,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2046,40793.61540340314,forecast,36714.253863062826,44872.97694374346,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2047,42109.8955764555,forecast,37898.906018809954,46320.88513410105,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2048,43470.57382519122,forecast,39123.516442672095,47817.63120771034,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_per_head_gbp,2049,44877.16954396984,forecast,40389.45258957286,49364.886498366825,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,1997,17441.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,1998,17651.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,1999,18167.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2000,19032.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2001,19833.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2002,20209.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2003,20862.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2004,21825.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2005,22233.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2006,23083.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2007,23779.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2008,24443.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2009,25575.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2010,26200.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2011,26503.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2012,27667.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2013,28425.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2014,29222.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2015,30399.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2016,30864.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2017,31535.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2018,32411.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2019,33591.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2020,33984.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2021,35035.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2022,36985.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2023,40549.0,historical,,,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2024,40985.9863631091,forecast,40009.62811588441,41962.344610333595,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2025,41986.92724708485,forecast,40675.846891173715,43298.00760299581,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2026,43026.98439529203,forecast,41493.04871062325,44560.92007996064,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2027,44447.773556253655,forecast,42733.6926455049,46161.85446700223,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2028,45898.69712405224,forecast,44036.82366505329,47760.570583051034,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2029,47394.708745154334,forecast,45405.73886012376,49383.67863018476,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2030,48937.130212876196,forecast,46835.15737081844,51039.103054933796,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2031,50527.31940671174,forecast,48322.20634141688,52732.432472006454,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2032,52166.67119270635,forecast,49865.41429914024,54467.9280862723,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2033,53856.61834380358,forecast,51464.18951890487,56249.04716870213,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2034,55598.63248053382,forecast,53118.52588889233,58078.739072175165,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2035,57394.2250324397,forecast,54828.826455022194,59959.62360985709,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2036,59244.94822061926,forecast,56595.792442761114,61894.10399847727,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2037,61152.39606179092,forecast,58420.35083193409,63884.4412916476,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2038,63118.20539427841,forecast,60303.60568255746,65932.80510599921,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2039,65144.07436978837,forecast,62246.8213138054,68041.32742577119,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2040,67231.73036735204,forecast,64251.36715628468,70212.09357841927,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2041,69382.94691035345,forecast,66318.71617700734,72447.17764369944,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2042,71599.5447897879,forecast,68450.43289575011,74748.65668382555,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2043,73883.39321177943,forecast,70648.164726693,77118.62169686571,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2044,76236.41096980778,forecast,72913.63571485468,79559.18622476074,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2045,78660.56764210147,forecast,75248.64202575164,82072.49325845116,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2046,81157.88481466564,forecast,77655.0487381047,84660.72089122642,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2047,83730.4373304075,forecast,80134.78761872037,87326.08704209448,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2048,86380.35456485073,forecast,82689.85564762946,90070.85348207185,
TLC4,"Northumberland, Durham and Tyne & Wear",gdhi_total_mn_gbp,2049,89109.82172891893,forecast,85322.31412369064,92897.32933414711,
TLC4,"Northumberland, Durham and Tyne & Wear",income_per_worker_gbp,2025,49665.94245866446,forecast,44699.34821279802,54632.53670453091,GBP
TLC4,"Northumberland, Durham and Tyne & Wear",income_per_worker_gbp,2026,50402.134323784994,forecast,45361.920891406495,55442.3477561635,GBP
