region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLD73,nominal_gva_mn_gbp,2028,6356.012745814385,5841.207955975447,6857.828887004484,1016.6209310290378
TLD73,nominal_gva_mn_gbp,2029,6597.649042116883,6108.980373615115,7156.055130357215,1047.0747567420995
TLD73,nominal_gva_mn_gbp,2030,6836.944699153079,6241.401632125947,7383.428610577663,1142.0269784517159
TLD73,nominal_gva_mn_gbp,2031,7074.354710752341,6494.084465615395,7702.860755998547,1208.7762903831517
TLD73,nominal_gva_mn_gbp,2032,7309.363965794095,6738.051748226382,7980.751153449357,1242.6994052229747
TLD73,nominal_gva_mn_gbp,2033,7542.002814361632,6931.713167574389,8219.366654911071,1287.6534873366818
TLD73,nominal_gva_mn_gbp,2034,7556.61074699123,6887.102761084465,8200.696641946002,1313.5938808615374
TLD73,nominal_gva_mn_gbp,2035,7753.152361270101,7072.717156684817,8495.444759797552,1422.7276031127349
TLD73,nominal_gva_mn_gbp,2036,7945.683341224054,7135.802677498079,8726.644654337168,1590.8419768390886
TLD73,nominal_gva_mn_gbp,2037,8134.182830519306,7310.600624505154,8866.724163943105,1556.123539437951
TLD73,nominal_gva_mn_gbp,2038,8318.643648759435,7525.375533271171,9088.88663300065,1563.5110997294787
TLD73,nominal_gva_mn_gbp,2039,8502.308171106471,7686.200195625173,9249.063266577996,1562.8630709528225
TLD73,nominal_gva_mn_gbp,2040,8685.414980398975,7906.977590276391,9562.752636752888,1655.7750464764968
TLD73,nominal_gva_mn_gbp,2041,8868.174160888739,8023.4707094935175,9765.63700109091,1742.166291597393
TLD73,nominal_gva_mn_gbp,2042,9050.76938872146,8173.981822528985,9866.936802544535,1692.95498001555
TLD73,nominal_gva_mn_gbp,2043,9233.369462474471,8311.691284480774,10024.591111538439,1712.8998270576649
TLD73,nominal_gva_mn_gbp,2044,9416.130785120364,8494.209032870738,10406.420189771748,1912.2111569010103
TLD73,nominal_gva_mn_gbp,2045,9599.202498990999,8620.51959115469,10562.226163769556,1941.7065726148649
TLD73,nominal_gva_mn_gbp,2046,9782.728173862772,8898.625475155763,10721.42115771056,1822.7956825547972
TLD73,nominal_gva_mn_gbp,2047,9966.848149048805,9000.245625053154,10948.481290012898,1948.235664959744
TLD73,nominal_gva_mn_gbp,2048,10151.700500853796,9106.756093900238,11150.678296310756,2043.9222024105184
TLD73,nominal_gva_mn_gbp,2049,10337.42211263355,9366.156069390247,11291.332637592608,1925.1765682023615
TLD73,nominal_gva_mn_gbp,2050,10524.14917461849,9540.358305730577,11489.769567311601,1949.4112615810245
TLD73,population_total,2024,283720.0,280781.075250648,285079.7974053231,4298.722154675052
TLD73,population_total,2025,283766.27685668366,280703.6615855636,286774.11153841816,6070.449952854542
TLD73,population_total,2026,282557.65997372445,279239.62445157464,286189.55565167987,6949.931200105231
TLD73,population_total,2027,281557.89804169215,277388.35649503313,286320.3674436733,8932.010948640178
TLD73,population_total,2028,280220.2281781228,275808.8854835457,284617.20703150553,8808.321547959815
TLD73,population_total,2029,278808.5441308113,274217.4692184816,284529.84865188244,10312.379433400813
TLD73,population_total,2030,277548.2899046541,271957.0855846489,283152.84308348695,11195.757498838066
TLD73,population_total,2031,277763.07001029,272237.7568852885,283858.97985164775,11621.22296635923
TLD73,population_total,2032,278020.2444904596,271911.9762945492,283428.31410239934,11516.337807850156
TLD73,population_total,2033,278310.51376240375,271664.3012848125,284341.24776374595,12676.946478933445
TLD73,population_total,2034,278628.8901927618,272389.5568405043,285367.14011366124,12977.583273156954
TLD73,population_total,2035,279112.45530820754,272349.412289992,285749.6698422996,13400.257552307623
TLD73,population_total,2036,279784.81793544185,272454.56282757135,286806.38475499285,14351.821927421493
TLD73,population_total,2037,280644.9566809564,273413.20074143325,287556.9332124376,14143.732471004361
TLD73,population_total,2038,281634.2511066906,273128.15977658523,288594.155071607,15465.995295021741
TLD73,population_total,2039,282600.1844942617,274869.1228880192,290305.2148536957,15436.091965676518
TLD73,population_total,2040,283545.37839300313,275482.40902215976,291795.37136594526,16312.962343785504
TLD73,population_total,2041,284470.2853505382,276178.9801694902,293133.1391098358,16954.158940345573
TLD73,population_total,2042,285374.94174053357,276502.76216832263,293042.65404357883,16539.891875256202
TLD73,population_total,2043,286259.1597735407,277799.1721286767,295145.2013360716,17346.029207394866
TLD73,population_total,2044,287124.7551275435,277621.7641533033,295897.5290171796,18275.764863876335
TLD73,population_total,2045,287970.9617716876,278488.1521679014,297116.3334915566,18628.181323655182
TLD73,population_total,2046,288797.00960577023,278478.10799812945,298328.88608965796,19850.77809152851
TLD73,population_total,2047,289602.3246401164,279794.36496013193,299026.43750500656,19232.072544874623
TLD73,population_total,2048,290386.49828639766,281107.4821202147,299312.5242580341,18205.042137819342
TLD73,population_total,2049,291149.2612682688,281278.1295421851,300698.08828749164,19419.958745306532
TLD73,population_total,2050,291890.4614457361,282518.84696392337,302707.26830830367,20188.421344380302
TLD73,productivity_gbp_per_job,2024,61507.43679977844,57423.0087311122,65869.80530911357,8446.79657800137
TLD73,productivity_gbp_per_job,2025,60862.113880469085,55567.10948117131,67234.08280102143,11666.97331985012
TLD73,productivity_gbp_per_job,2026,62340.2946876852,55908.97482882641,69646.19213893436,13737.217310107953
TLD73,productivity_gbp_per_job,2027,63882.96708148222,56129.883987427624,73150.59104468884,17020.70705726122
TLD73,productivity_gbp_per_job,2028,65448.15302899479,57205.7428916566,75428.16725643033,18222.42436477373
TLD73,productivity_gbp_per_job,2029,66867.04521788521,57496.26651948707,78211.77723613262,20715.51071664555
TLD73,productivity_gbp_per_job,2030,68515.5266410224,57919.63518652049,82145.09331698656,24225.458130466068
TLD73,productivity_gbp_per_job,2031,69862.3394841387,59031.31725312159,84192.1906765014,25160.87342337981
TLD73,productivity_gbp_per_job,2032,71343.70672370205,59461.35898042899,88016.18275536713,28554.823774938144
TLD73,productivity_gbp_per_job,2033,72349.70824887733,60866.510612821905,88816.81681381975,27950.306200997846
TLD73,productivity_gbp_per_job,2034,71859.39947570149,59268.24623260536,90056.58211455683,30788.335881951476
